"id","address","coordinates","phone","rating","restaurent","review_count","timestamp","zip_code"
"bfINnLLGe9sIe8rdbkZkUw","[{""S"":""3326 3rd Ave""},{""S"":""New York, NY 10456""}]","40.82611 , -73.90758","(347) 271-4642","4.0","Restaurante Lechonera & Pollo Sabroso","33","03/03/2022, 22:37:44","10456"
"gxEYxWqKVhs8xBw9Lvd7hA","[{""S"":""1685 1st Ave""},{""S"":""New York, NY 10128""}]","40.77793 , -73.94902","(212) 831-5900","3.5","New East Garden Restaurant","60","03/03/2022, 22:37:25","10128"
"X-vEU9DNFO4c_jvFnq9ZjA","[{""S"":""398 10th Ave""},{""S"":""New York, NY 10001""}]","40.7536552 , -73.9996342","","2.0","Krispy Rice","13","03/03/2022, 22:37:20","10001"
"WHQpLvxkCK_BMtF8pIShnQ","[{""S"":""157 Bleecker St""},{""S"":""New York, NY 10012""}]","40.7287 , -73.99971","(212) 260-1700","4.0","Carroll Place","1176","03/03/2022, 22:36:38","10012"
"bbSVzQG_vBlc7uKOT-IATQ","[{""S"":""10 E 48th St""},{""S"":""New York, NY 10017""}]","40.75685 , -73.97738","(646) 921-4880","3.5","Dos Toros Taqueria","24","03/03/2022, 22:37:40","10017"
"00J0yKkOuOxMhqt-Dg9daw","[{""S"":""414 Eighth Avenue""},{""S"":""New York, NY 10001""}]","40.7501065718521 , -73.9948594942689","(917) 639-3302","3.0","Panda Express","77","03/03/2022, 22:37:27","10001"
"itH4GH2Mw2D5n5kkQAtMog","[{""S"":""2 W 32nd St""},{""S"":""New York, NY 10001""}]","40.74721 , -73.986192","(212) 695-0888","4.0","Abiko Curry","905","03/03/2022, 22:36:34","10001"
"NN3mOWF5e_pnR1ArqM2bHQ","[{""S"":""647 9th Ave""},{""S"":""New York, NY 10036""}]","40.7606544 , -73.991332","(212) 245-8880","4.0","OBAO","3132","03/03/2022, 22:36:29","10036"
"BbMUXd69i0tlWS2aoppwaQ","[{""S"":""194 Ave A""},{""S"":""New York, NY 10009""}]","40.7291 , -73.98105","(212) 533-5436","4.0","El Camion","725","03/03/2022, 22:37:33","10009"
"DQuwci5xgJxXx7dxxp9FBA","[{""S"":""79 St Marks Pl""},{""S"":""New York, NY 10003""}]","40.72788723475379 , -73.98557625767012","(646) 964-5614","4.0","Taqueria St. Marks Place","441","03/03/2022, 22:37:34","10003"
"PUz8Zbi1KD6HPiBVkGrbnA","[{""S"":""1101 Summit Ave""},{""S"":""Union City, NJ 07087""}]","40.7606899 , -74.04245","(201) 866-7815","4.0","Great Wok Chinese Restaurant","15","03/03/2022, 22:37:30","07087"
"MwcRbM6lS6_8N67LmyBELA","[{""S"":""1723 Broadway""},{""S"":""New York, NY 10019""}]","40.76458 , -73.98247","(212) 245-2155","4.0","99 Cent Fresh Pizza","589","03/03/2022, 22:36:35","10019"
"trEnFaHqRkJqtjRvzx7PsQ","[{""S"":""325 West 42nd St""},{""S"":""New York, NY 10036""}]","40.75788 , -73.99092","(212) 315-1010","4.0","Dafni Greek Taverna","975","03/03/2022, 22:36:36","10036"
"6G_NSMacAfdf-WYOpcQ4uw","[{""S"":""17 Cleveland Pl""},{""S"":""New York, NY 10012""}]","40.7215431969029 , -73.9972332037048","(212) 966-5585","4.5","Eileen's Special Cheesecake","1776","03/03/2022, 22:36:30","10012"
"vSkCDRWX6VvP4PJHHFgoDw","[{""S"":""2025 7th Ave""},{""S"":""New York, NY 10027""}]","40.8064728 , -73.9498444","(212) 222-2868","3.5","New King Wok Restaurant","17","03/03/2022, 22:37:30","10027"
"fgtw4swOHXEFwZpBCG05rQ","[{""S"":""245 W 38th St""},{""S"":""New York, NY 10018""}]","40.75427 , -73.99031","(646) 476-3116","4.0","Black Iron Burger","1025","03/03/2022, 22:36:33","10018"
"l1nX-f46dmOEmYPoiuLSaw","[{""S"":""236 E 53rd St""},{""S"":""New York, NY 10022""}]","40.756912 , -73.968109","(212) 759-8260","3.5","Peking Duck House","481","03/03/2022, 22:37:21","10022"
"9KcCBiz0vnchA-m02bJHtA","[{""S"":""148 8th Ave""},{""S"":""New York, NY 10011""}]","40.741764 , -74.000828","(212) 633-9555","3.5","Rocco's Pizza","112","03/03/2022, 22:37:07","10011"
"tThLkpLlETKFSbfc4vCQDw","[{""S"":""4559 46th St""},{""S"":""Woodside, NY 11377""}]","40.741268 , -73.918899","(718) 752-1818","3.5","Fresh Tacos","40","03/03/2022, 22:37:42","11377"
"NjNTbqiiSmGknApAoo09Mg","[{""S"":""646 Grand St""},{""S"":""Brooklyn, NY 11211""}]","40.7111892700195 , -73.946418762207","(929) 295-9316","3.5","Ikura Sushi","82","03/03/2022, 22:37:17","11211"
"QUTSHrHw3qRZjf749VM1Yg","[{""S"":""38 E 58th St""},{""S"":""New York, NY 10022""}]","40.76273 , -73.97155","(212) 832-8888","3.5","Serafina Osteria","141","03/03/2022, 22:37:02","10022"
"I0i9YzRBQn6MKIUFIHpeBQ","[{""S"":""60 W 45th St""},{""S"":""New York, NY 10036""}]","40.7562054271632 , -73.9814829826355","(212) 382-0580","4.0","Park Italian Gourmet","209","03/03/2022, 22:36:57","10036"
"oTkzgr7hzOAdlP99Auj3GQ","[{""S"":""342 Lexington Ave""},{""S"":""New York, NY 10016""}]","40.74993 , -73.97746","(646) 201-5529","4.0","Momosan Ramen & Sake - New York","1728","03/03/2022, 22:36:29","10016"
"wqsHsMl_l-3R_L23Qf5d4A","[{""S"":""9 Broadway""},{""S"":""New York, NY 10004""}]","40.7051706 , -74.0140126","(212) 785-5688","3.0","Ramen Ramen","35","03/03/2022, 22:37:19","10004"
"KDpFAWkLofuabBSpnNJY5A","[{""S"":""134 W 46th St""},{""S"":""New York, NY 10036""}]","40.75797140479767 , -73.98387478465575","(917) 261-5650","4.0","Amor Loco","35","03/03/2022, 22:37:39","10036"
"Zgxqluk9HIZ0yKNTWMWpbA","[{""S"":""485 Lorimer St""},{""S"":""Brooklyn, NY 11211""}]","40.711353 , -73.9490983","(718) 388-8820","3.5","Forcella","448","03/03/2022, 22:37:02","11211"
"m1cJLpDN4B-_0hGgPfe5OA","[{""S"":""171 Grand St""},{""S"":""Brooklyn, NY 11249""}]","40.71453 , -73.9613511","(718) 782-2087","4.0","Salt + Charcoal","624","03/03/2022, 22:37:10","11249"
"1Wg38WVhwsoBosXd3Q0-mQ","[{""S"":""225 Pavonia Ave""},{""S"":""Jersey City, NJ 07302""}]","40.72733 , -74.043288","(201) 984-2212","4.5","Cangiano’s Marketplace ","65","03/03/2022, 22:37:05","07302"
"8ceGPxcSMdwa8k7y-DLZxA","[{""S"":""83-13 Broadway""},{""S"":""Elmhurst, NY 11373""}]","40.74095 , -73.87938","(718) 878-6603","3.5","Sweet Yummy House","74","03/03/2022, 22:37:27","11373"
"0IlPgT9j_85PuLDs8ZqiUw","[{""S"":""156 E 45th St""},{""S"":""New York, NY 10017""}]","40.7527802459225 , -73.9735173882912","(212) 922-9788","4.0","BentOn Cafe","153","03/03/2022, 22:37:11","10017"
"8qT2fQh1qVhCVtAODADwRw","[{""S"":""268 Huyler St""},{""S"":""South Hackensack, NJ 07606""}]","40.87057 , -74.04861","(201) 487-4220","4.5","I Gemelli Ristorante","218","03/03/2022, 22:37:07","07606"
"H87m0azdhuw5uo6Y166uUg","[{""S"":""132 W 58th St""},{""S"":""New York, NY 10019""}]","40.765385 , -73.978002","(212) 713-0015","4.5","Loi Estiatorio","398","03/03/2022, 22:36:31","10019"
"elPjOCDb8WmOpaQEI-AAOw","[{""S"":""43-19 Ditmars Blvd""},{""S"":""Astoria, NY 11105""}]","40.7711294255972 , -73.9031770938873","(718) 267-0790","4.0","Forno Siciliano","99","03/03/2022, 22:37:07","11105"
"Hkg4b2x8LlYbq2molIFdhw","[{""S"":""141 1st Ave""},{""S"":""New York, NY 10009""}]","40.72808601890026 , -73.98535905341164","(212) 533-3888","3.5","Kikoo Sushi","727","03/03/2022, 22:37:12","10009"
"42j0S2yFg4B6jO95I4Lfog","[{""S"":""315 Fifth Ave""},{""S"":""New York, NY 10016""}]","40.746897 , -73.985172","(646) 684-4006","4.5","Bentos","65","03/03/2022, 22:37:12","10016"
"PAJdNrD4HFBN16OAFeDx4A","[{""S"":""420 W 49th St""},{""S"":""New York, NY 10019""}]","40.76319 , -73.99045","(212) 581-1235","4.0","Ponche Taqueria & Cantina","539","03/03/2022, 22:36:39","10019"
"y_tRUBOu3qg7lkaO2Xk1hQ","[{""S"":""193 Frost St""},{""S"":""Brooklyn, NY 11211""}]","40.7183945 , -73.9434941","(917) 609-3215","4.0","Frost Restaurant","169","03/03/2022, 22:37:04","11211"
"Wg4Mu4YXL_1NSVF9LAH_9w","[{""S"":""34-15 Broadway""},{""S"":""Astoria, NY 11106""}]","40.7607799 , -73.92226","(718) 728-0430","3.5","Bartolino's Restaurant","197","03/03/2022, 22:37:05","11106"
"spJTHaNjEzKwoEiYWR1ggA","[{""S"":""22 Mott St""},{""S"":""New York, NY 10013""}]","40.714442 , -73.998636","(212) 602-9988","3.5","Ping's Seafood","714","03/03/2022, 22:37:22","10013"
"ZA0x8FKjy6bnh2HAvAfvhQ","[{""S"":""934 3rd Ave""},{""S"":""Brooklyn, NY 11232""}]","40.65597 , -74.00641","","3.0","Moriya","14","03/03/2022, 22:37:20","11232"
"j8cKSxr6aQ8qTx23FLyyiA","[{""S"":""700 E 9th St""},{""S"":""New York, NY 10009""}]","40.7251 , -73.9778","(212) 777-7022","4.5","The Wayland","510","03/03/2022, 22:36:40","10009"
"SHGSMv63CvBpoXEQHtfstQ","[{""S"":""1503 Lexington Ave""},{""S"":""New York, NY 10029""}]","40.78646 , -73.95029","(646) 362-3400","3.0","Taco Bell","41","03/03/2022, 22:37:44","10029"
"OYLap8kSwmpGiYSZPl_GnQ","[{""S"":""9106 43rd Ave""},{""S"":""Elmhurst, NY 11373""}]","40.743265 , -73.874115","(718) 429-0510","4.0","Mi Otra Casa Restaurant","30","03/03/2022, 22:37:45","11373"
"OfVP8lDL1Juk8b8Hlx7fQg","[{""S"":""140 5th Ave""},{""S"":""Brooklyn, NY 11217""}]","40.678642 , -73.97927","(718) 638-5682","3.5","New China Tung","53","03/03/2022, 22:37:30","11217"
"AZrQIWeN46QHlAsRoW2gjg","[{""S"":""1850 3rd Ave""},{""S"":""New York, NY 10029""}]","40.78924 , -73.9466","(212) 987-5414","3.5","Dreamer's Pizza","87","03/03/2022, 22:37:07","10029"
"BZcG-xN3DCxlfhckBZYeuw","[{""S"":""210 E 34th St""},{""S"":""New York, NY 10016""}]","40.74534 , -73.97761","(212) 481-0034","4.0","Pio Pio 7","844","03/03/2022, 22:36:35","10016"
"oB2cpcZNyjDklNqZN0n8hg","[{""S"":""419 E 74th St""},{""S"":""New York, NY 10021""}]","40.768783 , -73.9538981","(212) 651-7292","4.5","Sushi Ishikawa","287","03/03/2022, 22:36:35","10021"
"Q1_UvNyONsaVS_VC1mD9Dw","[{""S"":""513 Columbus Ave""},{""S"":""New York, NY 10024""}]","40.78554 , -73.97263","(212) 873-8500","4.0","Osteria Cotta","976","03/03/2022, 22:36:39","10024"
"U43DZ75Bct85HzSK2gvr5w","[{""S"":""416 W 46th St""},{""S"":""New York, NY 10036""}]","40.76121 , -73.9919","(212) 489-3589","3.0","New Yoshi Japanese Restaurant","5","03/03/2022, 22:37:20","10036"
"EV2grf7NhNHQTmBXfu1-NA","[{""S"":""1944 37th St""},{""S"":""Astoria, NY 11105""}]","40.778622 , -73.9026148701016","(718) 278-0799","4.0","Dragon Gate Chinese Cuisine","31","03/03/2022, 22:37:27","11105"
"pr_CLSHRCs2lWADPOKKxcw","[{""S"":""527 Jersey Ave""},{""S"":""Jersey City, NJ 07302""}]","40.7209453944042 , -74.0465693799559","(201) 332-8505","4.0","Pasta Dal Cuore","311","03/03/2022, 22:37:04","07302"
"WgQkB7cbPNgj0pLin7gQtw","[{""S"":""2536 Broadway""},{""S"":""New York, NY 10025""}]","40.79372 , -73.971954","(212) 865-1810","3.5","La Nueva Victoria","103","03/03/2022, 22:37:25","10025"
"JiFp_mv7OgRonaWb-1n96A","[{""S"":""5221 Roosevelt Ave""},{""S"":""Woodside, NY 11377""}]","40.7445907592773 , -73.9116134643555","(718) 507-9204","4.0","52nd Sushi","124","03/03/2022, 22:37:14","11377"
"Iclgb48aGzcuJTNbqUN4pQ","[{""S"":""94 E Broadway""},{""S"":""New York, NY 10002""}]","40.71397 , -73.99358","(212) 625-1080","3.5","East Broadway Restaurant","16","03/03/2022, 22:37:31","10002"
"b03GEE_pYlLCdD6yShZKqw","[{""S"":""11 Avenue D""},{""S"":""New York, NY 10009""}]","40.720527 , -73.978652","(212) 420-8799","4.0","New Chinatown Restaurant of New York","12","03/03/2022, 22:37:30","10009"
"L9YxBR9YmJUWnlg4Kv4xNQ","[{""S"":""973 2nd Ave""},{""S"":""New York, NY 10022""}]","40.75595 , -73.96808","(212) 350-4144","3.5","Buttercup Bake Shop","902","03/03/2022, 22:36:35","10022"
"xrgzB0pvsxeGEIboE6I2gg","[{""S"":""450 Dean St""},{""S"":""Brooklyn, NY 11217""}]","40.6818695 , -73.976181","(718) 622-2268","4.5","Patsy's Pizzeria","573","03/03/2022, 22:36:59","11217"
"qd9_gxrmskbOT6OLN9sShA","[{""S"":""22 Wyckoff Ave""},{""S"":""Brooklyn, NY 11237""}]","40.70628 , -73.92274","(718) 821-3900","4.0","Dock Asian Eatery","175","03/03/2022, 22:37:14","11237"
"mOoZZa6WIsgihc_TqyQcXw","[{""S"":""15 E 18th St""},{""S"":""New York, NY 10003""}]","40.7381367771909 , -73.9907283558044","(212) 228-5400","3.5","Tarallucci E Vino -Union Square","389","03/03/2022, 22:37:00","10003"
"dbCTJp9ENDVIquxBWONzWQ","[{""S"":""518 9th Ave""},{""S"":""New York, NY 10018""}]","40.75624 , -73.9939","(212) 239-7019","4.0","Pomodoro","127","03/03/2022, 22:37:01","10018"
"qm1J_dPA5IHij1oAnoZwHw","[{""S"":""118 Madison Ave""},{""S"":""New York, NY 10016""}]","40.74545 , -73.98499","(646) 707-3227","4.0","nonono","957","03/03/2022, 22:36:30","10016"
"_LLK-gnjeTLwpyoliglozw","[{""S"":""666 W 204th St""},{""S"":""New York, NY 10034""}]","40.867262242948 , -73.9233304385214","(212) 942-0927","4.0","Hang Lee Chinese","31","03/03/2022, 22:37:32","10034"
"gP8BPFNO0F1ixR7OTlGJNw","[{""S"":""39-37 30th St""},{""S"":""Long Island City, NY 11101""}]","40.75214 , -73.934339","(718) 482-7572","4.5","Mike's Pizza","132","03/03/2022, 22:37:00","11101"
"2ggi1luerd3Mf_C82JvCYg","[{""S"":""1 Front St""},{""S"":""Brooklyn, NY 11201""}]","40.702583 , -73.9932413","(718) 858-4300","3.5","Grimaldi's Pizzeria","4739","03/03/2022, 22:36:37","11201"
"0laCKZiHrdM_ZKdhTFbGgg","[{""S"":""97 Washington St""},{""S"":""New York, NY 10006""}]","40.707999 , -74.0142651","(212) 480-6800","4.0","Sauce & Barrel","489","03/03/2022, 22:37:00","10006"
"aeFTs1CHzGiJzMOMGwN7RQ","[{""S"":""2108 36th Ave""},{""S"":""Astoria, NY 11106""}]","40.7596809 , -73.9367017","(718) 392-9329","2.0","Sam Lee Kitchen","39","03/03/2022, 22:37:31","11106"
"7YYp_2WYWdRSt_NohV7Psw","[{""S"":""86th & 3rd Ave""},{""S"":""New York, NY 10028""}]","40.778824 , -73.953986","(646) 868-2090","5.0","Casa Birria NYC","61","03/03/2022, 22:37:35","10028"
"fPW_GBZsnBNsIzK62sCHBg","[{""S"":""45 Bayard St""},{""S"":""New York, NY 10013""}]","40.715082 , -73.997342","(212) 786-2068","4.0","Xi'an Famous Foods","1101","03/03/2022, 22:37:20","10013"
"9ZNxYreHqLSsI48s2IohUw","[{""S"":""32 E 32nd St""},{""S"":""Ste 1001""},{""S"":""New York, NY 10016""}]","40.746052 , -73.98345","(917) 268-7268","4.5","Sushi Suite 1001","107","03/03/2022, 22:37:10","10016"
"Lp8vAE5nHSt5zbu-lSGK8A","[{""S"":""16 Mott St""},{""S"":""New York, NY 10013""}]","40.71426 , -73.99849","(212) 962-6475","4.0","Hop Lee Restaurant","333","03/03/2022, 22:37:22","10013"
"lN5tiN-4eBNeh8F0zcI6Hw","[{""S"":""4617 Queens Blvd""},{""S"":""Sunnyside, NY 11104""}]","40.7434146 , -73.9182384","(718) 786-2200","4.5","Fuyu Ramen","169","03/03/2022, 22:37:11","11104"
"h4kSprW0LhnrUox8s3PasA","[{""S"":""121 E 27th St""},{""S"":""New York, NY 10016""}]","40.74257 , -73.98345","(212) 213-9888","2.5","Abeca Sushi","69","03/03/2022, 22:37:18","10016"
"kueEZRLEaNVo6Cow3hf56Q","[{""S"":""170 Bleecker St""},{""S"":""New York, NY 10012""}]","40.72867 , -74.0007","(929) 260-1030","4.0","Nice Day Chinese","61","03/03/2022, 22:37:30","10012"
"xmbBNjDuGEyeQFTkQPHMLQ","[{""S"":""101 Maiden Ln""},{""S"":""New York, NY 10038""}]","40.706940531234 , -74.0068830175517","(347) 662-3611","3.5","Dos Toros Taqueria","126","03/03/2022, 22:37:41","10038"
"tiwrAjwddw-3TSrnWSYD7w","[{""S"":""24 E 39th St""},{""S"":""New York, NY 10016""}]","40.75058 , -73.98018","","4.0","Raines Law Room at the William","380","03/03/2022, 22:36:40","10016"
"I6optu9x0JAf8oT5lqJ8qw","[{""S"":""308 W 50th St""},{""S"":""New York, NY 10019""}]","40.76244 , -73.98674","(212) 459-0700","4.0","The Blue Dog Cookhouse & Bar","1349","03/03/2022, 22:36:31","10019"
"kynvkhlwmp8ljrSB9x-y9w","[{""S"":""90-15 Queens Blvd""},{""S"":""Elmhurst, NY 11373""}]","40.73459 , -73.869072","(718) 271-1890","3.5","Noodle House","36","03/03/2022, 22:37:30","11373"
"9xZe8DclrBpofeM0dd6Z6A","[{""S"":""496 9th Ave""},{""S"":""New York, NY 10018""}]","40.75562 , -73.99445","(212) 273-1168","4.5","Tavolino","43","03/03/2022, 22:37:03","10018"
"NZaq_ygLr4N8-blY5dGx-g","[{""S"":""136 W 42nd St""},{""S"":""New York, NY 10036""}]","40.75522 , -73.98539","(212) 204-7246","4.0","Paul's On Times Square","313","03/03/2022, 22:36:57","10036"
"hDrPCldN8HJoQfK2a6t_uA","[{""S"":""403 Church Ave""},{""S"":""Brooklyn, NY 11218""}]","40.644306 , -73.976409","(718) 851-0403","4.0","403 Restaurant","24","03/03/2022, 22:37:32","11218"
"L37A2JWXfwR_PgKColA8xA","[{""S"":""67 Mott St""},{""S"":""New York, NY 10013""}]","40.71627244103162 , -73.99827844267524","(212) 964-0540","3.5","Big Wong","1486","03/03/2022, 22:37:21","10013"
"Zk8UgB9MDoIHWFYgAxNlIQ","[{""S"":""2 Hope St""},{""S"":""Brooklyn, NY 11211""}]","40.71377 , -73.95786","(347) 721-3399","4.5","De Mole","177","03/03/2022, 22:37:35","11211"
"DynFEEWtMX76qeqviUbOdA","[{""S"":""88 Essex St""},{""S"":""Ste 47""},{""S"":""New York, NY 10002""}]","40.71821 , -73.98815","(646) 669-8957","4.5","Mille Nonne","45","03/03/2022, 22:37:04","10002"
"ULDVJYTT-47RqbLtlR_FUA","[{""S"":""41 E 11th St""},{""S"":""New York, NY 10003""}]","40.73316 , -73.99273","(212) 473-4300","4.0","Ootoya Union Square","358","03/03/2022, 22:37:10","10003"
"MM5i395oQHBP-9XtJrsO3A","[{""S"":""700 Plaza Dr""},{""S"":""Secaucus, NJ 07094""}]","40.7862203603794 , -74.0456456185952","(201) 863-2828","2.5","Tokyo Hibachi Asian Cuisine & Buffet","298","03/03/2022, 22:37:17","07094"
"fVsH6QIJPzXpVbgmeiolsA","[{""S"":""2 Harrison St""},{""S"":""New York, NY 10013""}]","40.7188032533572 , -74.0090829725856","(212) 219-0900","4.5","Jungsik","678","03/03/2022, 22:36:35","10013"
"c5tDD7auWMWEevkyxXBjUg","[{""S"":""1035 3rd Ave""},{""S"":""New York, NY 10065""}]","40.76299 , -73.96507","(347) 293-0892","4.5","Mochidoki","4","03/03/2022, 22:37:19","10065"
"rbAxZRKdMoMxeonDTmooFg","[{""S"":""259 Vesey St""},{""S"":""New York, NY 10282""}]","40.7147356376792 , -74.015635","(212) 233-2500","3.5","El Vez","721","03/03/2022, 22:37:35","10282"
"6zM0c7vvoddgza_qvKkATw","[{""S"":""18 E Broadway""},{""S"":""New York, NY 10002""}]","40.7136770496642 , -73.997163364418","(212) 941-0911","3.5","Golden Unicorn","1891","03/03/2022, 22:37:21","10002"
"UmY9dyGOclJ0tGbn1IozlA","[{""S"":""215 Ave A""},{""S"":""New York, NY 10009""}]","40.730102 , -73.980949","(212) 780-9204","4.0","Zaragoza Mexican Deli & Grocery","313","03/03/2022, 22:37:34","10009"
"0BzrXYa9vQErh3o87h1c9Q","[{""S"":""214 East 9th St""},{""S"":""New York, NY 10003""}]","40.72968 , -73.98863","(646) 559-1330","4.5","Dumpling Lab","16","03/03/2022, 22:37:26","10003"
"zTK8reqKrmV7U71YVHYYjg","[{""S"":""717 5th Ave""},{""S"":""Giorgio Armani""},{""S"":""New York, NY 10022""}]","40.7618463161798 , -73.9742299834671","(212) 207-1902","4.0","Armani Ristorante","259","03/03/2022, 22:36:56","10022"
"'-RGiP0Hboxsq7aRCbpdadA","[{""S"":""206 Varick St""},{""S"":""New York, NY 10014""}]","40.72874 , -74.00505","(212) 242-3520","3.0","Fresh Tortillas Express","65","03/03/2022, 22:37:43","10014"
"5pRxCYQppSq0czjFDN9X3Q","[{""S"":""1382 1st Ave""},{""S"":""New York, NY 10021""}]","40.768817 , -73.954833","(212) 861-1102","4.0","Campagnola Restaurant","285","03/03/2022, 22:36:58","10021"
"PuiSQqVdC38FhwXtWOPJzw","[{""S"":""251 E 35th St""},{""S"":""New York, NY 10016""}]","40.745938977155 , -73.975854889858","(212) 889-3333","4.0","251 Ginza Sushi","240","03/03/2022, 22:37:10","10016"
"nALIXRUb7yvg8ZCS68m8iw","[{""S"":""2504 Palisade Ave""},{""S"":""Weehawken, NJ 07086""}]","40.767345 , -74.029036","(201) 617-5349","3.5","No 1 Chinese Restaurant","51","03/03/2022, 22:37:27","07086"
"0d9H27ztGyGHMENp2afAqA","[{""S"":""26-19 Jackson Ave""},{""S"":""Long Island City, NY 11101""}]","40.7475637 , -73.9417967","(212) 786-2068","4.0","Xi'an Famous Foods","127","03/03/2022, 22:37:23","11101"
"NcIUA8l_kmbPEwqI9lzELg","[{""S"":""668 10th Ave""},{""S"":""New York, NY 10036""}]","40.762577 , -73.992919","(212) 920-4770","3.5","Anejo","748","03/03/2022, 22:37:33","10036"
"FWPGIVIfleVCXoBCNERSsg","[{""S"":""65-07 Woodhaven Blvd""},{""S"":""Rego Park, NY 11374""}]","40.719921 , -73.864487","(718) 830-9788","2.5","East Meets West","68","03/03/2022, 22:37:32","11374"
"TxaxeiUqQqcFrWrerNqgXw","[{""S"":""265 1st Ave""},{""S"":""New York, NY 10003""}]","40.732437 , -73.982139","(212) 529-0539","2.5","No 1 Chinese Restaurant","46","03/03/2022, 22:37:29","10003"
"dFu9biMhpZ_jGyEXV4ofmA","[{""S"":""229 Washington St""},{""S"":""Hoboken, NJ 07030""}]","40.7395994657493 , -74.0299807858382","(201) 205-1717","2.5","Chipotle Mexican Grill","131","03/03/2022, 22:37:44","07030"
"14CZLOKOX7GJqbTaUt5HpQ","[{""S"":""208 Central Ave""},{""S"":""Jersey City, NJ 07307""}]","40.74173 , -74.052106","(201) 653-7248","4.5","Rizzo's Bakery","116","03/03/2022, 22:37:02","07307"
"dOxHYQmBR14Fa2C1X8oMMQ","[{""S"":""132 W 47th St""},{""S"":""New York, NY 10036""}]","40.758417 , -73.983301","(212) 432-0000","4.5","Sushi Lab","394","03/03/2022, 22:36:34","10036"
"FYWwW5lcxKzaA98Xgw8bqA","[{""S"":""436 Union Ave""},{""S"":""Brooklyn, NY 11211""}]","40.7134488 , -73.9513445","(347) 799-1433","4.5","hanon","241","03/03/2022, 22:37:10","11211"
"XfHgiIsoo1Pr_v04bx9ptg","[{""S"":""112 Stanton St""},{""S"":""New York, NY 10002""}]","40.7211610690848 , -73.9872866123915","(212) 777-8808","4.5","Sushumai Asian Fusion","223","03/03/2022, 22:37:10","10002"
"us2cegdaGlJRLbSLZsu54w","[{""S"":""1960 Madison Ave""},{""S"":""New York, NY 10035""}]","40.80622 , -73.94061","(212) 410-0277","4.0","Charlie's Place","144","03/03/2022, 22:37:14","10035"
"XGn1UkkUAGkwRHnegq6Xig","[{""S"":""117 Tonnelle Ave""},{""S"":""Jersey City, NJ 07306""}]","40.7352069 , -74.0671543","(201) 653-7742","2.5","China Spice","53","03/03/2022, 22:37:32","07306"
"g9IFea9brBr8j8awcdOBOw","[{""S"":""500 W 146th St""},{""S"":""New York, NY 10031""}]","40.82593 , -73.94742","(917) 675-6666","4.5","Chopped Parsley","128","03/03/2022, 22:37:14","10031"
"ntQ7O1YPMIOrQkynhXRBVg","[{""S"":""13-27 Jackson Ave""},{""S"":""Long Island City, NY 11101""}]","40.7445948529884 , -73.9490695847509","(718) 729-4602","4.0","Manducatis","148","03/03/2022, 22:37:01","11101"
"jjDsVuD7KbxnYV4jFnyftA","[{""S"":""319 5th Ave""},{""S"":""New York, NY 10016""}]","40.747118 , -73.985056","(646) 669-8147","4.5","LOVE Korean BBQ","464","03/03/2022, 22:36:37","10016"
"EMKsuz1fQIGqmWPp3ZEDmA","[{""S"":""464 9th Ave""},{""S"":""New York, NY 10018""}]","40.7545 , -73.99528","(212) 273-1186","4.5","Vito's Slices and Ices","161","03/03/2022, 22:36:57","10018"
"bT4CDzyhV-frXV6ijvXnvw","[{""S"":""26 Eldridge St""},{""S"":""New York, NY 10002""}]","40.715117 , -73.9933339","(646) 283-0999","4.0","Super Taste","613","03/03/2022, 22:37:21","10002"
"tT6teP3ZfCAfvdPdDoqG4A","[{""S"":""122 Smith St""},{""S"":""Brooklyn, NY 11201""}]","40.68764 , -73.9901","(718) 935-0575","4.0","Ki Sushi","733","03/03/2022, 22:37:10","11201"
"SHxlvnrQVNro8eX60Ylrvw","[{""S"":""3 Hanover Square""},{""S"":""New York, NY 10005""}]","40.705015 , -74.009622","(212) 361-3777","4.0","Umami Ramen","33","03/03/2022, 22:37:18","10005"
"1WUdvbRlqqLidaWexQc-ng","[{""S"":""354 Grove St""},{""S"":""Jersey City, NJ 07302""}]","40.7210813462734 , -74.0426413714886","(201) 763-6902","3.5","Taqueria Downtown Catering Co.","154","03/03/2022, 22:37:40","07302"
